"replication","truth_id","truth_structure","alpha","sigma","overall_signal_ms","deviation_signal_ms","overall_signal_rms","deviation_signal_rms","snr_overall","snr_dev"
25,"coordinate_a50","coordinate",0.5,0.2,0.497547442322054,0.343197442322054,0.705370429151984,0.585830557688871,12.4386860580513,8.57993605805135
25,"coordinate_a50","coordinate",0.5,0.5,0.497547442322054,0.343197442322054,0.705370429151984,0.585830557688871,1.99018976928822,1.37278976928822
25,"coordinate_a90","coordinate",0.9,0.2,0.488569725878047,0.334219725878047,0.698977629025455,0.578117398006708,12.2142431469512,8.35549314695117
25,"coordinate_a90","coordinate",0.9,0.5,0.488569725878047,0.334219725878047,0.698977629025455,0.578117398006708,1.95427890351219,1.33687890351219
25,"cluster_a50","cluster",0.5,0.2,0.513086745379687,0.358736745379687,0.716300736687941,0.598946362690089,12.8271686344922,8.96841863449218
25,"cluster_a50","cluster",0.5,0.5,0.513086745379687,0.358736745379687,0.716300736687941,0.598946362690089,2.05234698151875,1.43494698151875
25,"cluster_a90","cluster",0.9,0.2,0.550629015640276,0.396279015640276,0.742043809785026,0.629506962344561,13.7657253910069,9.90697539100691
25,"cluster_a90","cluster",0.9,0.5,0.550629015640276,0.396279015640276,0.742043809785026,0.629506962344561,2.20251606256111,1.58511606256111
26,"coordinate_a50","coordinate",0.5,0.2,0.474163077769965,0.319813077769965,0.68859500271928,0.565520183344472,11.8540769442491,7.99532694424913
26,"coordinate_a50","coordinate",0.5,0.5,0.474163077769965,0.319813077769965,0.68859500271928,0.565520183344472,1.89665231107986,1.27925231107986
26,"coordinate_a90","coordinate",0.9,0.2,0.479347060717399,0.324997060717399,0.692348944331829,0.570085134622364,11.983676517935,8.12492651793497
26,"coordinate_a90","coordinate",0.9,0.5,0.479347060717399,0.324997060717399,0.692348944331829,0.570085134622364,1.91738824286959,1.29998824286959
26,"cluster_a50","cluster",0.5,0.2,0.529448120332358,0.375098120332358,0.727631857694781,0.612452545371768,13.2362030083089,9.37745300830895
26,"cluster_a50","cluster",0.5,0.5,0.529448120332358,0.375098120332358,0.727631857694781,0.612452545371768,2.11779248132943,1.50039248132943
26,"cluster_a90","cluster",0.9,0.2,0.553901290630811,0.399551290630811,0.744245450527452,0.632100696590987,13.8475322657703,9.98878226577026
26,"cluster_a90","cluster",0.9,0.5,0.553901290630811,0.399551290630811,0.744245450527452,0.632100696590987,2.21560516252324,1.59820516252324
27,"coordinate_a50","coordinate",0.5,0.2,0.484363104350104,0.330013104350104,0.695961999214112,0.574467670413317,12.1090776087526,8.25032760875259
27,"coordinate_a50","coordinate",0.5,0.5,0.484363104350104,0.330013104350104,0.695961999214112,0.574467670413317,1.93745241740041,1.32005241740041
27,"coordinate_a90","coordinate",0.9,0.2,0.48567993478291,0.33132993478291,0.696907407610875,0.575612660374066,12.1419983695727,8.28324836957274
27,"coordinate_a90","coordinate",0.9,0.5,0.48567993478291,0.33132993478291,0.696907407610875,0.575612660374066,1.94271973913164,1.32531973913164
27,"cluster_a50","cluster",0.5,0.2,0.511888234768968,0.357538234768969,0.715463650208009,0.597945009820275,12.7972058692242,8.93845586922421
27,"cluster_a50","cluster",0.5,0.5,0.511888234768968,0.357538234768969,0.715463650208009,0.597945009820275,2.04755293907587,1.43015293907587
27,"cluster_a90","cluster",0.9,0.2,0.550389313518133,0.396039313518133,0.7418822773986,0.629316544767522,13.7597328379533,9.90098283795332
27,"cluster_a90","cluster",0.9,0.5,0.550389313518133,0.396039313518133,0.7418822773986,0.629316544767522,2.20155725407253,1.58415725407253
28,"coordinate_a50","coordinate",0.5,0.2,0.47541247724883,0.32106247724883,0.689501615116912,0.566623752810302,11.8853119312208,8.02656193122076
28,"coordinate_a50","coordinate",0.5,0.5,0.47541247724883,0.32106247724883,0.689501615116912,0.566623752810302,1.90164990899532,1.28424990899532
28,"coordinate_a90","coordinate",0.9,0.2,0.482977964342815,0.328627964342815,0.69496616057389,0.573260817030795,12.0744491085704,8.21569910857036
28,"coordinate_a90","coordinate",0.9,0.5,0.482977964342815,0.328627964342815,0.69496616057389,0.573260817030795,1.93191185737126,1.31451185737126
28,"cluster_a50","cluster",0.5,0.2,0.524596883195311,0.370246883195311,0.724290606866685,0.608479155925091,13.1149220798828,9.25617207988277
28,"cluster_a50","cluster",0.5,0.5,0.524596883195311,0.370246883195311,0.724290606866685,0.608479155925091,2.09838753278124,1.48098753278124
28,"cluster_a90","cluster",0.9,0.2,0.552931043203401,0.398581043203401,0.74359333187126,0.631332751568775,13.823276080085,9.96452608008503
28,"cluster_a90","cluster",0.9,0.5,0.552931043203401,0.398581043203401,0.74359333187126,0.631332751568775,2.2117241728136,1.5943241728136
29,"coordinate_a50","coordinate",0.5,0.2,0.498552780376435,0.344202780376435,0.706082700805249,0.586687975312632,12.4638195094109,8.60506950941088
29,"coordinate_a50","coordinate",0.5,0.5,0.498552780376435,0.344202780376435,0.706082700805249,0.586687975312632,1.99421112150574,1.37681112150574
29,"coordinate_a90","coordinate",0.9,0.2,0.492176659708777,0.337826659708777,0.701553034138387,0.581228577849349,12.3044164927194,8.44566649271941
29,"coordinate_a90","coordinate",0.9,0.5,0.492176659708777,0.337826659708777,0.701553034138387,0.581228577849349,1.96870663883511,1.35130663883511
29,"cluster_a50","cluster",0.5,0.2,0.52779748532662,0.37344748532662,0.726496720795504,0.611103498048097,13.1949371331655,9.3361871331655
29,"cluster_a50","cluster",0.5,0.5,0.52779748532662,0.37344748532662,0.726496720795504,0.611103498048097,2.11118994130648,1.49378994130648
29,"cluster_a90","cluster",0.9,0.2,0.553571163629663,0.399221163629663,0.74402363109626,0.631839507810063,13.8392790907416,9.98052909074157
29,"cluster_a90","cluster",0.9,0.5,0.553571163629663,0.399221163629663,0.74402363109626,0.631839507810063,2.21428465451865,1.59688465451865
30,"coordinate_a50","coordinate",0.5,0.2,0.484304593791341,0.329954593791341,0.695919962202078,0.574416742262394,12.1076148447835,8.24886484478352
30,"coordinate_a50","coordinate",0.5,0.5,0.484304593791341,0.329954593791341,0.695919962202078,0.574416742262394,1.93721837516536,1.31981837516536
30,"coordinate_a90","coordinate",0.9,0.2,0.485520537009504,0.331170537009504,0.69679303742898,0.57547418448572,12.1380134252376,8.2792634252376
30,"coordinate_a90","coordinate",0.9,0.5,0.485520537009504,0.331170537009504,0.69679303742898,0.57547418448572,1.94208214803802,1.32468214803802
30,"cluster_a50","cluster",0.5,0.2,0.515989958525835,0.361639958525835,0.718324410364728,0.601365079237093,12.8997489631459,9.04099896314586
30,"cluster_a50","cluster",0.5,0.5,0.515989958525835,0.361639958525835,0.718324410364728,0.601365079237093,2.06395983410334,1.44655983410334
30,"cluster_a90","cluster",0.9,0.2,0.551209658269506,0.396859658269506,0.742434952214338,0.62996798193996,13.7802414567376,9.92149145673765
30,"cluster_a90","cluster",0.9,0.5,0.551209658269506,0.396859658269506,0.742434952214338,0.62996798193996,2.20483863307802,1.58743863307802
31,"coordinate_a50","coordinate",0.5,0.2,0.489304535636309,0.334954535636309,0.699503063350197,0.578752568578585,12.2326133909077,8.37386339090773
31,"coordinate_a50","coordinate",0.5,0.5,0.489304535636309,0.334954535636309,0.699503063350197,0.578752568578585,1.95721814254524,1.33981814254524
31,"coordinate_a90","coordinate",0.9,0.2,0.48698642137006,0.33263642137006,0.697844123977597,0.576746409932528,12.1746605342515,8.3159105342515
31,"coordinate_a90","coordinate",0.9,0.5,0.48698642137006,0.33263642137006,0.697844123977597,0.576746409932528,1.94794568548024,1.33054568548024
31,"cluster_a50","cluster",0.5,0.2,0.522737292341266,0.368387292341266,0.723005734653098,0.606949167839668,13.0684323085316,9.20968230853164
31,"cluster_a50","cluster",0.5,0.5,0.522737292341266,0.368387292341266,0.723005734653098,0.606949167839668,2.09094916936506,1.47354916936506
31,"cluster_a90","cluster",0.9,0.2,0.552559125032592,0.398209125032592,0.74334320810282,0.631038132788021,13.8139781258148,9.9552281258148
31,"cluster_a90","cluster",0.9,0.5,0.552559125032592,0.398209125032592,0.74334320810282,0.631038132788021,2.21023650013037,1.59283650013037
32,"coordinate_a50","coordinate",0.5,0.2,0.480018758188949,0.325668758188949,0.692833860452092,0.570673950858938,12.0004689547237,8.14171895472373
32,"coordinate_a50","coordinate",0.5,0.5,0.480018758188949,0.325668758188949,0.692833860452092,0.570673950858938,1.9200750327558,1.3026750327558
32,"coordinate_a90","coordinate",0.9,0.2,0.482580307742129,0.328230307742129,0.694680003845029,0.572913874628752,12.0645076935532,8.20575769355323
32,"coordinate_a90","coordinate",0.9,0.5,0.482580307742129,0.328230307742129,0.694680003845029,0.572913874628752,1.93032123096852,1.31292123096852
32,"cluster_a50","cluster",0.5,0.2,0.527641221659633,0.373291221659633,0.726389166810487,0.61097563098673,13.1910305414908,9.33228054149082
32,"cluster_a50","cluster",0.5,0.5,0.527641221659633,0.373291221659633,0.726389166810487,0.61097563098673,2.11056488663853,1.49316488663853
32,"cluster_a90","cluster",0.9,0.2,0.553539910896266,0.399189910896266,0.744002628285859,0.631814775781847,13.8384977724066,9.97974777240664
32,"cluster_a90","cluster",0.9,0.5,0.553539910896266,0.399189910896266,0.744002628285859,0.631814775781847,2.21415964358506,1.59675964358506
33,"coordinate_a50","coordinate",0.5,0.2,0.473050030485518,0.318700030485518,0.687786326183879,0.564535234051443,11.8262507621379,7.96750076213794
33,"coordinate_a50","coordinate",0.5,0.5,0.473050030485518,0.318700030485518,0.687786326183879,0.564535234051443,1.89220012194207,1.27480012194207
33,"coordinate_a90","coordinate",0.9,0.2,0.477101316553768,0.322751316553768,0.690725210596636,0.56811206337638,11.9275329138442,8.06878291384419
33,"coordinate_a90","coordinate",0.9,0.5,0.477101316553768,0.322751316553768,0.690725210596636,0.56811206337638,1.90840526621507,1.29100526621507
33,"cluster_a50","cluster",0.5,0.2,0.518416678715606,0.364066678715606,0.720011582348233,0.603379382076986,12.9604169678901,9.10166696789014
33,"cluster_a50","cluster",0.5,0.5,0.518416678715606,0.364066678715606,0.720011582348233,0.603379382076986,2.07366671486242,1.45626671486242
33,"cluster_a90","cluster",0.9,0.2,0.55169500230746,0.39734500230746,0.742761739932436,0.630353077495034,13.7923750576865,9.9336250576865
33,"cluster_a90","cluster",0.9,0.5,0.55169500230746,0.39734500230746,0.742761739932436,0.630353077495034,2.20678000922984,1.58938000922984
34,"coordinate_a50","coordinate",0.5,0.2,0.463478998126599,0.309128998126599,0.680792918681297,0.555993703315603,11.586974953165,7.72822495316497
34,"coordinate_a50","coordinate",0.5,0.5,0.463478998126599,0.309128998126599,0.680792918681297,0.555993703315603,1.8539159925064,1.2365159925064
34,"coordinate_a90","coordinate",0.9,0.2,0.475312048643104,0.320962048643104,0.689428784315758,0.566535125692224,11.8828012160776,8.02405121607761
34,"coordinate_a90","coordinate",0.9,0.5,0.475312048643104,0.320962048643104,0.689428784315758,0.566535125692224,1.90124819457242,1.28384819457242
34,"cluster_a50","cluster",0.5,0.2,0.525649542449119,0.371299542449119,0.725016925629408,0.60934353401765,13.141238561228,9.28248856122797
34,"cluster_a50","cluster",0.5,0.5,0.525649542449119,0.371299542449119,0.725016925629408,0.60934353401765,2.10259816979648,1.48519816979648
34,"cluster_a90","cluster",0.9,0.2,0.553141575054163,0.398791575054163,0.743734882235708,0.631499465600853,13.8285393763541,9.96978937635407
34,"cluster_a90","cluster",0.9,0.5,0.553141575054163,0.398791575054163,0.743734882235708,0.631499465600853,2.21256630021665,1.59516630021665
35,"coordinate_a50","coordinate",0.5,0.2,0.50973354814534,0.35538354814534,0.713956264868753,0.596140543953639,12.7433387036335,8.88458870363351
35,"coordinate_a50","coordinate",0.5,0.5,0.50973354814534,0.35538354814534,0.713956264868753,0.596140543953639,2.03893419258136,1.42153419258136
35,"coordinate_a90","coordinate",0.9,0.2,0.497146282220403,0.342796282220403,0.705086010512478,0.585488071800274,12.4286570555101,8.56990705551006
35,"coordinate_a90","coordinate",0.9,0.5,0.497146282220403,0.342796282220403,0.705086010512478,0.585488071800274,1.98858512888161,1.37118512888161
35,"cluster_a50","cluster",0.5,0.2,0.520729607973812,0.366379607973812,0.721615969871657,0.60529299349473,13.0182401993453,9.15949019934529
35,"cluster_a50","cluster",0.5,0.5,0.520729607973812,0.366379607973812,0.721615969871657,0.60529299349473,2.08291843189525,1.46551843189525
35,"cluster_a90","cluster",0.9,0.2,0.552157588159101,0.397807588159101,0.743073070538222,0.630719896752196,13.8039397039775,9.94518970397753
35,"cluster_a90","cluster",0.9,0.5,0.552157588159101,0.397807588159101,0.743073070538222,0.630719896752196,2.20863035263641,1.59123035263641
36,"coordinate_a50","coordinate",0.5,0.2,0.478645794765231,0.324295794765231,0.691842319293371,0.569469748770934,11.9661448691308,8.10739486913077
36,"coordinate_a50","coordinate",0.5,0.5,0.478645794765231,0.324295794765231,0.691842319293371,0.569469748770934,1.91458317906092,1.29718317906092
36,"coordinate_a90","coordinate",0.9,0.2,0.482102602978373,0.327752602978373,0.694336087913031,0.572496814819413,12.0525650744593,8.19381507445932
36,"coordinate_a90","coordinate",0.9,0.5,0.482102602978373,0.327752602978373,0.694336087913031,0.572496814819413,1.92841041191349,1.31101041191349
36,"cluster_a50","cluster",0.5,0.2,0.53116150768626,0.37681150768626,0.728808279101068,0.613849743574321,13.2790376921565,9.4202876921565
36,"cluster_a50","cluster",0.5,0.5,0.53116150768626,0.37681150768626,0.728808279101068,0.613849743574321,2.12464603074504,1.50724603074504
36,"cluster_a90","cluster",0.9,0.2,0.554243968101591,0.399893968101591,0.744475632980416,0.632371700901923,13.8560992025398,9.99734920253977
36,"cluster_a90","cluster",0.9,0.5,0.554243968101591,0.399893968101591,0.744475632980416,0.632371700901923,2.21697587240636,1.59957587240636
37,"coordinate_a50","coordinate",0.5,0.2,0.488467427504168,0.334117427504168,0.698904448050067,0.578028915802807,12.2116856876042,8.35293568760421
37,"coordinate_a50","coordinate",0.5,0.5,0.488467427504168,0.334117427504168,0.698904448050067,0.578028915802807,1.95386971001667,1.33646971001667
37,"coordinate_a90","coordinate",0.9,0.2,0.487180901672913,0.332830901672913,0.697983453724308,0.576914986521336,12.1795225418228,8.32077254182282
37,"coordinate_a90","coordinate",0.9,0.5,0.487180901672913,0.332830901672913,0.697983453724308,0.576914986521336,1.94872360669165,1.33132360669165
37,"cluster_a50","cluster",0.5,0.2,0.516839564262057,0.362489564262057,0.718915547378172,0.60207106246859,12.9209891065514,9.06223910655142
37,"cluster_a50","cluster",0.5,0.5,0.516839564262057,0.362489564262057,0.718915547378172,0.60207106246859,2.06735825704823,1.44995825704823
37,"cluster_a90","cluster",0.9,0.2,0.55137957941675,0.39702957941675,0.742549378436714,0.63010283241448,13.7844894854188,9.92573948541876
37,"cluster_a90","cluster",0.9,0.5,0.55137957941675,0.39702957941675,0.742549378436714,0.63010283241448,2.205518317667,1.588118317667
38,"coordinate_a50","coordinate",0.5,0.2,0.487874473326327,0.333524473326327,0.69848011662919,0.577515777556187,12.1968618331582,8.33811183315818
38,"coordinate_a50","coordinate",0.5,0.5,0.487874473326327,0.333524473326327,0.69848011662919,0.577515777556187,1.95149789330531,1.33409789330531
38,"coordinate_a90","coordinate",0.9,0.2,0.485864903091236,0.331514903091236,0.697040101494337,0.575773308769377,12.1466225772809,8.2878725772809
38,"coordinate_a90","coordinate",0.9,0.5,0.485864903091236,0.331514903091236,0.697040101494337,0.575773308769377,1.94345961236494,1.32605961236494
38,"cluster_a50","cluster",0.5,0.2,0.527850263371925,0.373500263371925,0.726533043551307,0.611146679097518,13.1962565842981,9.33750658429812
38,"cluster_a50","cluster",0.5,0.5,0.527850263371925,0.373500263371925,0.726533043551307,0.611146679097518,2.1114010534877,1.4940010534877
38,"cluster_a90","cluster",0.9,0.2,0.553581719238724,0.399231719238724,0.74403072466043,0.631847860832593,13.8395429809681,9.9807929809681
38,"cluster_a90","cluster",0.9,0.5,0.553581719238724,0.399231719238724,0.74403072466043,0.631847860832593,2.2143268769549,1.5969268769549
39,"coordinate_a50","coordinate",0.5,0.2,0.486382392104474,0.332032392104474,0.697411207326405,0.576222519608939,12.1595598026119,8.30080980261186
39,"coordinate_a50","coordinate",0.5,0.5,0.486382392104474,0.332032392104474,0.697411207326405,0.576222519608939,1.9455295684179,1.3281295684179
39,"coordinate_a90","coordinate",0.9,0.2,0.489112289159495,0.334762289159495,0.699365633384637,0.578586457808593,12.2278072289874,8.36905722898737
39,"coordinate_a90","coordinate",0.9,0.5,0.489112289159495,0.334762289159495,0.699365633384637,0.578586457808593,1.95644915663798,1.33904915663798
39,"cluster_a50","cluster",0.5,0.2,0.521432231002021,0.367082231002021,0.722102645751988,0.605873114605708,13.0358057750505,9.17705577505053
39,"cluster_a50","cluster",0.5,0.5,0.521432231002021,0.367082231002021,0.722102645751988,0.605873114605708,2.08572892400808,1.46832892400808
39,"cluster_a90","cluster",0.9,0.2,0.552298112764743,0.397948112764743,0.743167620907116,0.630831287084545,13.8074528191186,9.94870281911858
39,"cluster_a90","cluster",0.9,0.5,0.552298112764743,0.397948112764743,0.743167620907116,0.630831287084545,2.20919245105897,1.59179245105897
40,"coordinate_a50","coordinate",0.5,0.2,0.484438599811257,0.330088599811257,0.696016235307235,0.574533375715682,12.1109649952814,8.25221499528142
40,"coordinate_a50","coordinate",0.5,0.5,0.484438599811257,0.330088599811257,0.696016235307235,0.574533375715682,1.93775439924503,1.32035439924503
40,"coordinate_a90","coordinate",0.9,0.2,0.482455517395721,0.328105517395721,0.694590179455282,0.572804955805831,12.061387934893,8.20263793489301
40,"coordinate_a90","coordinate",0.9,0.5,0.482455517395721,0.328105517395721,0.694590179455282,0.572804955805831,1.92982206958288,1.31242206958288
40,"cluster_a50","cluster",0.5,0.2,0.522732298391386,0.368382298391386,0.72300228104162,0.606945053848687,13.0683074597846,9.20955745978465
40,"cluster_a50","cluster",0.5,0.5,0.522732298391386,0.368382298391386,0.72300228104162,0.606945053848687,2.09092919356554,1.47352919356554
40,"cluster_a90","cluster",0.9,0.2,0.552558126242616,0.398208126242616,0.743342536279619,0.631037341401138,13.8139531560654,9.9552031560654
40,"cluster_a90","cluster",0.9,0.5,0.552558126242616,0.398208126242616,0.743342536279619,0.631037341401138,2.21023250497046,1.59283250497046
41,"coordinate_a50","coordinate",0.5,0.2,0.484764523612544,0.330414523612544,0.696250331139989,0.574816947916938,12.1191130903136,8.2603630903136
41,"coordinate_a50","coordinate",0.5,0.5,0.484764523612544,0.330414523612544,0.696250331139989,0.574816947916938,1.93905809445018,1.32165809445018
41,"coordinate_a90","coordinate",0.9,0.2,0.485875820150529,0.331525820150529,0.697047932462703,0.575782789036394,12.1468955037632,8.28814550376321
41,"coordinate_a90","coordinate",0.9,0.5,0.485875820150529,0.331525820150529,0.697047932462703,0.575782789036394,1.94350328060211,1.32610328060211
41,"cluster_a50","cluster",0.5,0.2,0.522863296348677,0.368513296348677,0.723092868412265,0.60705296008559,13.0715824087169,9.21283240871693
41,"cluster_a50","cluster",0.5,0.5,0.522863296348677,0.368513296348677,0.723092868412265,0.60705296008559,2.09145318539471,1.47405318539471
41,"cluster_a90","cluster",0.9,0.2,0.552584325834074,0.398234325834074,0.743360158896126,0.631058100204787,13.8146081458519,9.95585814585186
41,"cluster_a90","cluster",0.9,0.5,0.552584325834074,0.398234325834074,0.743360158896126,0.631058100204787,2.2103373033363,1.5929373033363
42,"coordinate_a50","coordinate",0.5,0.2,0.480428649276655,0.326078649276655,0.693129604963354,0.571032966891278,12.0107162319164,8.15196623191638
42,"coordinate_a50","coordinate",0.5,0.5,0.480428649276655,0.326078649276655,0.693129604963354,0.571032966891278,1.92171459710662,1.30431459710662
42,"coordinate_a90","coordinate",0.9,0.2,0.48206605610865,0.32771605610865,0.694309769561577,0.572464895088468,12.0516514027163,8.19290140271625
42,"coordinate_a90","coordinate",0.9,0.5,0.48206605610865,0.32771605610865,0.694309769561577,0.572464895088468,1.9282642244346,1.3108642244346
42,"cluster_a50","cluster",0.5,0.2,0.529282605213358,0.374932605213358,0.727518113323207,0.612317405610324,13.232065130334,9.37331513033396
42,"cluster_a50","cluster",0.5,0.5,0.529282605213358,0.374932605213358,0.727518113323207,0.612317405610324,2.11713042085343,1.49973042085343
42,"cluster_a90","cluster",0.9,0.2,0.553868187607011,0.399518187607011,0.744223210876287,0.632074511119544,13.8467046901753,9.98795469017526
42,"cluster_a90","cluster",0.9,0.5,0.553868187607011,0.399518187607011,0.744223210876287,0.632074511119544,2.21547275042804,1.59807275042804
43,"coordinate_a50","coordinate",0.5,0.2,0.507054738432966,0.352704738432966,0.712077761507103,0.593889500187506,12.6763684608241,8.81761846082415
43,"coordinate_a50","coordinate",0.5,0.5,0.507054738432966,0.352704738432966,0.712077761507103,0.593889500187506,2.02821895373186,1.41081895373186
43,"coordinate_a90","coordinate",0.9,0.2,0.490992042823007,0.336642042823007,0.700708243724167,0.580208620086781,12.2748010705752,8.41605107057517
43,"coordinate_a90","coordinate",0.9,0.5,0.490992042823007,0.336642042823007,0.700708243724167,0.580208620086781,1.96396817129203,1.34656817129203
43,"cluster_a50","cluster",0.5,0.2,0.532304475510512,0.377954475510512,0.729591992493416,0.614780022048954,13.3076118877628,9.4488618877628
43,"cluster_a50","cluster",0.5,0.5,0.532304475510512,0.377954475510512,0.729591992493416,0.614780022048954,2.12921790204205,1.51181790204205
43,"cluster_a90","cluster",0.9,0.2,0.554472561666441,0.400122561666441,0.744629143712789,0.632552418117615,13.861814041661,10.003064041661
43,"cluster_a90","cluster",0.9,0.5,0.554472561666441,0.400122561666441,0.744629143712789,0.632552418117615,2.21789024666577,1.60049024666577
44,"coordinate_a50","coordinate",0.5,0.2,0.481628669428245,0.327278669428245,0.69399471858815,0.572082747011518,12.0407167357061,8.18196673570612
44,"coordinate_a50","coordinate",0.5,0.5,0.481628669428245,0.327278669428245,0.69399471858815,0.572082747011518,1.92651467771298,1.30911467771298
44,"coordinate_a90","coordinate",0.9,0.2,0.48179847812034,0.32744847812034,0.694117049293806,0.572231140467154,12.0449619530085,8.18621195300849
44,"coordinate_a90","coordinate",0.9,0.5,0.48179847812034,0.32744847812034,0.694117049293806,0.572231140467154,1.92719391248136,1.30979391248136
44,"cluster_a50","cluster",0.5,0.2,0.52290783321977,0.36855783321977,0.723123663849947,0.607089641832053,13.0726958304943,9.21394583049426
44,"cluster_a50","cluster",0.5,0.5,0.52290783321977,0.36855783321977,0.723123663849947,0.607089641832053,2.09163133287908,1.47423133287908
44,"cluster_a90","cluster",0.9,0.2,0.552593233208293,0.398243233208293,0.74336615016309,0.631065157656714,13.8148308302073,9.95608083020733
44,"cluster_a90","cluster",0.9,0.5,0.552593233208293,0.398243233208293,0.74336615016309,0.631065157656714,2.21037293283317,1.59297293283317
45,"coordinate_a50","coordinate",0.5,0.2,0.465100495981948,0.310750495981948,0.681982768097514,0.557449994153689,11.6275123995487,7.76876239954869
45,"coordinate_a50","coordinate",0.5,0.5,0.465100495981948,0.310750495981948,0.681982768097514,0.557449994153689,1.86040198392779,1.24300198392779
45,"coordinate_a90","coordinate",0.9,0.2,0.478242449150221,0.323892449150221,0.691550756741847,0.56911549719738,11.9560612287555,8.09731122875552
45,"coordinate_a90","coordinate",0.9,0.5,0.478242449150221,0.323892449150221,0.691550756741847,0.56911549719738,1.91296979660088,1.29556979660088
45,"cluster_a50","cluster",0.5,0.2,0.522279037501431,0.367929037501431,0.722688755621278,0.606571543596822,13.0569759375358,9.19822593753578
45,"cluster_a50","cluster",0.5,0.5,0.522279037501431,0.367929037501431,0.722688755621278,0.606571543596822,2.08911615000573,1.47171615000573
45,"cluster_a90","cluster",0.9,0.2,0.552467474064625,0.398117474064625,0.743281557732079,0.630965509409687,13.8116868516156,9.95293685161563
45,"cluster_a90","cluster",0.9,0.5,0.552467474064625,0.398117474064625,0.743281557732079,0.630965509409687,2.2098698962585,1.5924698962585
46,"coordinate_a50","coordinate",0.5,0.2,0.464202367357521,0.309852367357521,0.681323981199488,0.556643842467983,11.605059183938,7.74630918393801
46,"coordinate_a50","coordinate",0.5,0.5,0.464202367357521,0.309852367357521,0.681323981199488,0.556643842467983,1.85680946943008,1.23940946943008
46,"coordinate_a90","coordinate",0.9,0.2,0.475225251335309,0.320875251335309,0.689365832729843,0.566458516870662,11.8806312833827,8.02188128338273
46,"coordinate_a90","coordinate",0.9,0.5,0.475225251335309,0.320875251335309,0.689365832729843,0.566458516870662,1.90090100534124,1.28350100534124
46,"cluster_a50","cluster",0.5,0.2,0.527846009969548,0.373496009969548,0.726530116354131,0.611143199233656,13.1961502492387,9.33740024923869
46,"cluster_a50","cluster",0.5,0.5,0.527846009969548,0.373496009969548,0.726530116354131,0.611143199233656,2.11138403987819,1.49398403987819
46,"cluster_a90","cluster",0.9,0.2,0.553580868558249,0.399230868558249,0.74403015298995,0.63184718766348,13.8395217139562,9.98077171395621
46,"cluster_a90","cluster",0.9,0.5,0.553580868558249,0.399230868558249,0.74403015298995,0.63184718766348,2.21432347423299,1.59692347423299
47,"coordinate_a50","coordinate",0.5,0.2,0.485575198996187,0.331225198996187,0.69683226030099,0.575521675522466,12.1393799749047,8.28062997490467
47,"coordinate_a50","coordinate",0.5,0.5,0.485575198996187,0.331225198996187,0.69683226030099,0.575521675522466,1.94230079598475,1.32490079598475
47,"coordinate_a90","coordinate",0.9,0.2,0.487289354576773,0.332939354576773,0.698061139569288,0.577008972700402,12.1822338644193,8.32348386441931
47,"coordinate_a90","coordinate",0.9,0.5,0.487289354576773,0.332939354576773,0.698061139569288,0.577008972700402,1.94915741830709,1.33175741830709
47,"cluster_a50","cluster",0.5,0.2,0.528538066375712,0.374188066375712,0.727006235444863,0.61170913543588,13.2134516593928,9.35470165939279
47,"cluster_a50","cluster",0.5,0.5,0.528538066375712,0.374188066375712,0.727006235444863,0.61170913543588,2.11415226550285,1.49675226550285
47,"cluster_a90","cluster",0.9,0.2,0.553719279839481,0.399369279839481,0.74412316174104,0.631956707250965,13.842981995987,9.98423199598703
47,"cluster_a90","cluster",0.9,0.5,0.553719279839481,0.399369279839481,0.74412316174104,0.631956707250965,2.21487711935792,1.59747711935793
48,"coordinate_a50","coordinate",0.5,0.2,0.485633137166412,0.331283137166412,0.69687383159824,0.575572008671732,12.1408284291603,8.28207842916031
48,"coordinate_a50","coordinate",0.5,0.5,0.485633137166412,0.331283137166412,0.69687383159824,0.575572008671732,1.94253254866565,1.32513254866565
48,"coordinate_a90","coordinate",0.9,0.2,0.484713993114499,0.330363993114499,0.696214042600764,0.574772992680152,12.1178498278625,8.25909982786246
48,"coordinate_a90","coordinate",0.9,0.5,0.484713993114499,0.330363993114499,0.696214042600764,0.574772992680152,1.93885597245799,1.32145597245799
48,"cluster_a50","cluster",0.5,0.2,0.518716070104466,0.364366070104466,0.720219459681884,0.603627426567469,12.9679017526116,9.10915175261164
48,"cluster_a50","cluster",0.5,0.5,0.518716070104466,0.364366070104466,0.720219459681884,0.603627426567469,2.07486428041786,1.45746428041786
48,"cluster_a90","cluster",0.9,0.2,0.551754880585232,0.397404880585232,0.742802046702371,0.630400571529906,13.7938720146308,9.9351220146308
48,"cluster_a90","cluster",0.9,0.5,0.551754880585232,0.397404880585232,0.742802046702371,0.630400571529906,2.20701952234093,1.58961952234093
49,"coordinate_a50","coordinate",0.5,0.2,0.48812398654722,0.33377398654722,0.698658705339896,0.577731760029878,12.2030996636805,8.3443496636805
49,"coordinate_a50","coordinate",0.5,0.5,0.48812398654722,0.33377398654722,0.698658705339896,0.577731760029878,1.95249594618888,1.33509594618888
49,"coordinate_a90","coordinate",0.9,0.2,0.488934677916219,0.334584677916219,0.699238641606869,0.578432950233836,12.2233669479055,8.36461694790548
49,"coordinate_a90","coordinate",0.9,0.5,0.488934677916219,0.334584677916219,0.699238641606869,0.578432950233836,1.95573871166488,1.33833871166488
